GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC22,TOT_HOUS22,LESS_10K22,10K_15K22,15K_20K22,20K_25K22,25K_30K22,30K_35K22,35K_40K22,40K_45K22,45K_50K22,50K_60K22,60K_75K22,75K_100K22,100_125K22,125_150K22,150_200K22,200K_MOR22
260810126082,26, Michigan,081, Kent County,50809.0,1295,25,85,131,58,73,18,119,59,74,43,236,125,35,188,0,26
260810126091,26, Michigan,081, Kent County,53053.0,665,92,51,14,11,101,0,20,30,0,61,83,127,56,19,0,0
260810126092,26, Michigan,081, Kent County,45038.0,775,0,106,51,48,8,10,70,93,119,34,33,133,51,19,0,0
260810126101,26, Michigan,081, Kent County,69595.0,752,33,36,15,36,0,17,0,0,25,138,82,148,22,37,99,64
260810126102,26, Michigan,081, Kent County,57188.0,261,0,0,0,0,40,18,13,15,25,21,98,9,0,22,0,0
260810126111,26, Michigan,081, Kent County,53145.0,1078,67,21,19,81,57,12,28,85,112,115,171,94,0,142,23,51
260810126121,26, Michigan,081, Kent County,46843.0,971,93,62,16,26,0,13,65,139,130,67,116,129,65,29,21,0
260810126122,26, Michigan,081, Kent County,45000.0,994,47,13,48,40,76,112,81,80,19,195,26,26,68,44,86,33
260810127021,26, Michigan,081, Kent County,128846.0,576,0,0,0,11,0,8,0,13,0,7,38,129,68,85,100,117
260810127022,26, Michigan,081, Kent County,71833.0,596,7,0,0,14,24,30,0,2,157,26,46,113,36,52,71,18
260810127023,26, Michigan,081, Kent County,73983.0,336,8,0,16,5,0,7,12,29,8,48,59,38,33,9,37,27
260810127031,26, Michigan,081, Kent County,91691.0,637,18,9,8,11,47,11,13,0,9,33,10,187,88,81,24,88
260810127032,26, Michigan,081, Kent County,60901.0,401,0,6,40,0,0,31,6,56,0,46,59,55,24,17,52,9
260810127033,26, Michigan,081, Kent County,83796.0,268,35,0,0,15,0,0,12,10,13,0,21,79,26,12,8,37
260810127034,26, Michigan,081, Kent County,36970.0,420,6,8,10,0,40,16,184,11,0,14,15,43,38,10,25,0
260810127041,26, Michigan,081, Kent County,,516,50,26,0,14,22,10,15,79,49,0,20,174,27,0,30,0
260810127042,26, Michigan,081, Kent County,38657.0,453,20,22,63,26,40,31,39,0,0,53,114,0,0,0,45,0
260810127051,26, Michigan,081, Kent County,82719.0,489,20,8,0,11,49,0,0,41,0,36,49,83,47,84,27,34
260810127052,26, Michigan,081, Kent County,45735.0,594,29,56,27,23,16,95,23,13,64,11,132,26,25,28,26,0
260810127053,26, Michigan,081, Kent County,71250.0,390,10,0,0,0,14,53,0,44,20,0,74,15,28,41,82,9
260810128001,26, Michigan,081, Kent County,77326.0,431,11,0,0,0,8,14,16,5,20,58,50,107,62,23,28,29
260810128002,26, Michigan,081, Kent County,75192.0,604,5,9,0,11,35,9,20,0,6,114,92,115,121,38,29,0
260810128003,26, Michigan,081, Kent County,71477.0,591,17,0,24,45,7,22,0,9,98,19,68,99,20,41,122,0
260810129011,26, Michigan,081, Kent County,59904.0,998,18,0,7,0,75,52,19,45,71,213,75,227,9,82,54,51
260810129012,26, Michigan,081, Kent County,51806.0,953,10,21,29,136,9,69,78,27,65,78,70,130,148,26,57,0
260810129021,26, Michigan,081, Kent County,60846.0,295,31,0,0,16,0,0,51,0,0,16,116,27,23,15,0,0
260810129022,26, Michigan,081, Kent County,64167.0,604,12,0,26,34,0,0,54,0,0,142,91,151,71,0,23,0
260810129023,26, Michigan,081, Kent County,59727.0,1048,6,0,70,13,138,24,29,47,112,91,138,168,170,42,0,0
260810130001,26, Michigan,081, Kent County,100234.0,399,0,33,0,12,21,0,17,0,20,16,17,55,131,50,6,21
260810130002,26, Michigan,081, Kent County,72750.0,807,11,52,9,17,9,21,30,58,10,43,157,166,144,55,14,11
260810130003,26, Michigan,081, Kent County,53988.0,373,16,28,5,8,17,18,7,25,0,71,59,62,51,0,6,0
260810131001,26, Michigan,081, Kent County,41014.0,418,11,42,0,88,0,15,38,37,68,41,34,44,0,0,0,0
260810131002,26, Michigan,081, Kent County,76145.0,725,22,21,18,43,8,0,64,26,33,31,42,218,60,86,16,37
260810131003,26, Michigan,081, Kent County,94427.0,1036,12,18,41,17,0,20,60,14,10,56,158,123,135,165,151,56
260810132001,26, Michigan,081, Kent County,81321.0,297,0,0,31,0,16,0,0,21,18,0,44,47,66,36,18,0
260810132002,26, Michigan,081, Kent County,90655.0,669,23,29,16,0,15,0,41,0,18,21,40,147,78,35,39,167
260810132003,26, Michigan,081, Kent County,90662.0,795,0,0,0,84,0,35,0,13,42,47,133,56,95,123,111,56
260810132004,26, Michigan,081, Kent County,59798.0,873,17,86,16,80,33,36,16,0,37,118,25,163,140,27,59,20
260810133001,26, Michigan,081, Kent County,46250.0,285,0,5,31,0,69,13,0,21,24,57,7,32,11,0,15,0
260810133002,26, Michigan,081, Kent County,67917.0,541,39,0,0,0,27,54,10,2,25,98,135,54,41,0,0,56
260810133003,26, Michigan,081, Kent County,64444.0,780,54,24,0,0,26,0,65,14,24,127,140,140,66,84,0,16
260810134001,26, Michigan,081, Kent County,67981.0,974,21,63,27,27,16,26,69,84,62,55,67,184,108,39,118,8
260810134002,26, Michigan,081, Kent County,76534.0,696,9,0,44,0,17,8,34,38,17,102,52,245,72,37,13,8
260810134003,26, Michigan,081, Kent County,66563.0,376,47,0,25,0,0,26,10,1,0,41,51,100,34,23,11,7
260810135001,26, Michigan,081, Kent County,39706.0,342,82,0,0,5,26,28,34,34,11,29,64,26,3,0,0,0
260810135002,26, Michigan,081, Kent County,43671.0,324,21,14,36,33,14,0,7,79,10,6,41,26,22,15,0,0
260810135003,26, Michigan,081, Kent County,38618.0,881,137,98,20,40,61,35,60,12,34,69,57,44,59,82,51,22
260810135004,26, Michigan,081, Kent County,71940.0,311,0,0,45,0,29,0,0,0,0,26,62,82,56,11,0,0
260810136001,26, Michigan,081, Kent County,49559.0,582,34,7,13,0,29,0,41,109,61,19,83,88,29,14,39,16
260810136002,26, Michigan,081, Kent County,66500.0,326,26,6,0,30,7,10,4,9,22,43,35,44,20,5,65,0
260810137001,26, Michigan,081, Kent County,54184.0,423,32,14,19,22,0,12,13,30,21,72,8,43,88,34,15,0
260810137002,26, Michigan,081, Kent County,76190.0,1034,18,0,129,59,0,12,0,23,66,77,123,240,136,127,0,24
260810137003,26, Michigan,081, Kent County,78810.0,596,10,0,14,131,0,14,11,25,0,57,14,162,104,31,23,0
260810137004,26, Michigan,081, Kent County,58346.0,522,0,0,0,0,111,0,84,23,20,68,49,113,35,0,0,19
260810138011,26, Michigan,081, Kent County,40735.0,244,8,13,37,7,32,0,20,17,0,26,29,10,18,8,8,11
260810138012,26, Michigan,081, Kent County,48750.0,390,68,0,51,12,0,22,14,21,7,31,44,38,28,20,17,17
260810138031,26, Michigan,081, Kent County,52917.0,723,104,54,0,17,29,62,19,51,0,89,100,109,39,50,0,0
260810138032,26, Michigan,081, Kent County,40385.0,716,80,51,0,89,18,35,83,13,0,80,41,35,115,17,59,0
260810138041,26, Michigan,081, Kent County,69089.0,597,0,62,0,0,8,88,60,0,14,0,84,55,106,23,97,0
260810138042,26, Michigan,081, Kent County,56408.0,1071,47,0,0,149,37,117,14,31,18,164,158,144,73,74,20,25
260810139001,26, Michigan,081, Kent County,49821.0,486,30,101,0,13,25,13,0,15,47,22,75,39,34,19,16,37
260810139002,26, Michigan,081, Kent County,86705.0,732,22,0,0,94,16,0,36,36,47,38,62,58,66,133,57,67
260810139003,26, Michigan,081, Kent County,76579.0,576,0,0,0,0,0,13,3,13,0,61,174,173,107,0,11,21
260810139004,26, Michigan,081, Kent County,54780.0,755,0,0,18,114,16,18,29,65,19,153,84,112,85,0,28,14
260810140001,26, Michigan,081, Kent County,63250.0,440,0,0,10,0,20,0,35,5,71,76,19,79,78,0,19,28
260810140002,26, Michigan,081, Kent County,84926.0,221,0,0,0,0,0,0,9,37,8,16,24,55,72,0,0,0
260810140003,26, Michigan,081, Kent County,49949.0,515,13,42,52,32,0,13,0,33,74,52,20,5,131,48,0,0
260810140004,26, Michigan,081, Kent County,,415,0,141,0,0,0,27,28,7,0,28,0,80,36,45,23,0
260810140005,26, Michigan,081, Kent County,64514.0,662,17,15,10,70,30,0,62,0,54,31,173,23,144,18,0,15
260810140006,26, Michigan,081, Kent County,85650.0,486,0,30,53,77,17,7,16,0,0,0,13,98,22,0,66,87
260810141001,26, Michigan,081, Kent County,65721.0,417,7,14,7,32,32,10,12,29,31,20,40,44,64,70,0,5
260810141002,26, Michigan,081, Kent County,77881.0,310,7,24,12,17,7,9,21,7,9,27,6,83,28,36,5,12
260810142001,26, Michigan,081, Kent County,67905.0,540,0,41,18,14,30,5,8,20,19,81,96,84,67,48,9,0
260810142002,26, Michigan,081, Kent County,46203.0,785,0,25,28,55,42,104,80,33,53,78,75,139,54,0,19,0
260810143001,26, Michigan,081, Kent County,53929.0,636,79,0,10,0,19,44,52,38,39,43,75,102,60,53,22,0
260810143002,26, Michigan,081, Kent County,53152.0,544,0,21,98,54,9,32,17,0,29,121,41,32,66,0,10,14
260810145031,26, Michigan,081, Kent County,139850.0,1281,60,0,0,0,0,0,0,129,44,0,92,156,96,81,468,155
260810145032,26, Michigan,081, Kent County,100347.0,677,13,0,0,0,45,0,37,0,36,57,114,34,73,52,162,54
260810145033,26, Michigan,081, Kent County,134352.0,504,0,0,0,0,0,36,0,0,0,0,57,7,132,135,21,116
260810145041,26, Michigan,081, Kent County,67500.0,280,9,0,0,0,0,0,0,0,56,0,77,56,69,13,0,0
260810145042,26, Michigan,081, Kent County,95081.0,842,0,1,15,29,35,0,84,26,28,50,48,135,17,81,189,104
260810145043,26, Michigan,081, Kent County,,327,0,0,0,0,0,0,0,0,0,0,37,13,30,89,17,141
260810145044,26, Michigan,081, Kent County,56138.0,411,0,0,102,0,0,0,0,11,0,129,20,49,63,0,0,37
260810145051,26, Michigan,081, Kent County,59718.0,643,0,0,35,64,25,0,0,12,88,101,134,55,29,38,62,0
260810145052,26, Michigan,081, Kent County,73014.0,649,14,0,46,18,0,28,0,34,18,87,151,108,34,45,66,0
260810145053,26, Michigan,081, Kent County,68456.0,740,0,0,0,0,64,33,17,42,29,130,159,81,119,12,0,54
260810145061,26, Michigan,081, Kent County,82302.0,951,16,39,23,12,33,12,13,28,49,69,106,208,113,90,76,64
260810146031,26, Michigan,081, Kent County,97500.0,554,0,0,0,0,6,25,9,0,27,9,121,117,67,74,58,41
260810146032,26, Michigan,081, Kent County,138500.0,992,14,0,0,19,9,14,9,44,0,19,85,122,67,109,309,172
260810146041,26, Michigan,081, Kent County,98735.0,504,0,0,0,0,43,0,37,15,0,45,24,129,27,56,56,72
260810146042,26, Michigan,081, Kent County,52813.0,704,0,72,15,8,54,64,16,87,32,97,76,95,21,47,18,2
260810146043,26, Michigan,081, Kent County,74432.0,936,29,13,23,35,35,25,46,0,0,62,205,79,112,97,52,123
260810146051,26, Michigan,081, Kent County,92381.0,840,32,4,16,0,17,4,59,18,0,20,105,146,94,68,146,111
260810146052,26, Michigan,081, Kent County,105644.0,593,0,16,0,0,0,0,92,60,0,16,23,64,129,0,92,101
260810146053,26, Michigan,081, Kent County,99050.0,745,40,0,0,0,0,66,15,17,77,12,26,129,100,92,51,120
260810146061,26, Michigan,081, Kent County,79735.0,999,21,0,28,44,56,0,0,29,35,169,88,54,117,115,129,114
260810146062,26, Michigan,081, Kent County,131667.0,848,0,36,47,15,12,22,0,0,14,0,56,66,122,152,241,65
260810147011,26, Michigan,081, Kent County,41136.0,472,95,0,0,8,59,0,49,85,6,9,23,115,12,0,11,0
260810147012,26, Michigan,081, Kent County,47419.0,514,72,26,0,8,0,48,36,37,56,69,19,54,24,45,6,14
260810147013,26, Michigan,081, Kent County,68423.0,619,15,53,0,13,8,14,30,65,23,26,96,160,8,108,0,0
260810147031,26, Michigan,081, Kent County,78237.0,689,11,0,10,18,15,16,19,7,45,115,31,207,52,49,36,58
260810147032,26, Michigan,081, Kent County,41274.0,541,37,0,47,24,44,69,23,61,33,72,87,19,8,17,0,0
260810147033,26, Michigan,081, Kent County,60244.0,635,22,19,41,35,39,23,34,40,16,41,170,45,71,9,30,0
260810147041,26, Michigan,081, Kent County,72847.0,887,6,0,0,8,0,57,19,22,20,222,105,104,123,81,58,62
260810147042,26, Michigan,081, Kent County,74464.0,377,5,5,13,8,10,8,0,13,23,19,92,98,50,24,0,9
260810148031,26, Michigan,081, Kent County,142634.0,723,0,0,9,37,11,0,18,0,0,61,9,141,58,44,265,70
260810148032,26, Michigan,081, Kent County,107898.0,685,7,0,0,0,10,11,0,13,23,52,72,116,103,46,91,141
260810148051,26, Michigan,081, Kent County,134868.0,756,0,0,0,0,15,0,0,12,14,0,74,122,123,83,189,124
260810148052,26, Michigan,081, Kent County,105437.0,882,0,0,0,18,0,0,0,159,0,12,89,118,138,88,173,87
260810148053,26, Michigan,081, Kent County,92132.0,1071,0,27,51,0,42,27,25,74,20,49,142,121,99,32,245,117
260810148061,26, Michigan,081, Kent County,95541.0,929,23,15,0,0,24,28,0,62,85,14,104,162,85,59,163,105
260810148062,26, Michigan,081, Kent County,134417.0,319,17,0,0,0,0,0,0,17,0,0,0,13,101,66,47,58
260810148063,26, Michigan,081, Kent County,141886.0,989,0,0,16,0,0,30,17,0,38,17,0,275,28,136,293,139
260810148081,26, Michigan,081, Kent County,58026.0,946,20,69,0,0,37,15,78,78,33,158,38,176,110,35,84,15
260810148091,26, Michigan,081, Kent County,79447.0,1072,0,0,35,45,0,72,32,25,128,44,74,317,107,59,124,10
260810148092,26, Michigan,081, Kent County,53222.0,639,68,0,12,36,12,46,15,56,20,123,55,90,91,0,15,0
260810148093,26, Michigan,081, Kent County,78471.0,369,43,0,0,25,33,0,0,0,0,0,19,166,11,14,20,38
260810148094,26, Michigan,081, Kent County,39357.0,546,13,0,17,73,0,11,214,34,14,40,30,56,0,11,0,33
260810148101,26, Michigan,081, Kent County,107917.0,851,8,24,38,29,25,16,12,17,9,50,67,106,73,101,196,80
260810148102,26, Michigan,081, Kent County,148036.0,508,0,0,0,0,10,0,0,0,0,0,15,53,128,59,42,201
260810148103,26, Michigan,081, Kent County,65300.0,756,145,49,39,16,0,55,0,0,21,32,152,101,40,33,54,19
260810148111,26, Michigan,081, Kent County,111458.0,552,22,0,0,0,0,0,0,30,28,18,12,119,104,39,51,129
260810148112,26, Michigan,081, Kent County,80272.0,542,22,0,19,13,8,0,64,12,13,19,96,123,91,23,39,0
261079601001,26, Michigan,107, Mecosta County,58869.0,501,5,42,22,10,15,24,30,66,9,37,62,60,74,19,8,18
261079601002,26, Michigan,107, Mecosta County,46893.0,575,26,42,55,30,14,18,31,45,38,53,74,49,33,24,24,19
261079602001,26, Michigan,107, Mecosta County,49213.0,551,12,3,24,30,85,22,47,20,41,28,90,34,60,5,39,11
261079602002,26, Michigan,107, Mecosta County,46685.0,501,29,32,58,27,13,8,17,51,33,23,44,89,22,40,3,12
261079602003,26, Michigan,107, Mecosta County,52679.0,403,3,11,51,11,23,59,19,11,13,35,33,48,29,26,21,10
261079603001,26, Michigan,107, Mecosta County,89706.0,608,21,6,19,7,10,18,17,52,30,38,28,120,44,100,72,26
261079603002,26, Michigan,107, Mecosta County,65536.0,232,0,0,7,18,23,12,6,14,7,20,24,36,18,26,21,0
261079603003,26, Michigan,107, Mecosta County,68906.0,309,27,0,10,25,12,19,3,0,15,17,33,52,37,17,26,16
261079604001,26, Michigan,107, Mecosta County,59833.0,352,4,13,7,4,13,1,27,53,16,40,18,38,15,43,23,37
261079604002,26, Michigan,107, Mecosta County,69188.0,553,28,1,41,25,11,35,16,28,45,10,56,116,25,74,30,12
261079604003,26, Michigan,107, Mecosta County,59531.0,488,16,12,3,56,16,9,37,47,32,19,20,107,49,39,5,21
261079604004,26, Michigan,107, Mecosta County,52500.0,530,15,22,18,85,27,8,11,60,19,18,76,52,68,29,13,9
261079605001,26, Michigan,107, Mecosta County,31966.0,649,41,96,43,7,62,96,42,9,23,42,104,20,20,15,9,20
261079605002,26, Michigan,107, Mecosta County,28552.0,473,41,66,92,9,65,74,0,10,27,42,25,14,8,0,0,0
261079605003,26, Michigan,107, Mecosta County,36442.0,223,0,33,0,45,26,0,13,8,9,8,0,56,14,11,0,0
261079605004,26, Michigan,107, Mecosta County,39295.0,286,0,22,0,16,0,35,92,6,0,8,53,28,17,0,0,9
261079606001,26, Michigan,107, Mecosta County,57115.0,338,33,30,9,10,5,14,19,20,14,17,27,16,68,36,5,15
261079606002,26, Michigan,107, Mecosta County,51103.0,247,0,36,9,16,31,0,0,9,0,84,6,11,0,45,0,0
261079606003,26, Michigan,107, Mecosta County,45441.0,228,21,28,6,9,11,19,0,17,17,15,20,19,33,0,13,0
261079606004,26, Michigan,107, Mecosta County,35781.0,439,82,25,17,82,0,11,8,9,25,8,43,56,36,16,0,21
261079607011,26, Michigan,107, Mecosta County,78578.0,407,0,97,0,0,27,0,6,0,4,35,22,93,39,19,36,29
261079607012,26, Michigan,107, Mecosta County,12401.0,171,49,38,35,0,13,5,0,19,0,0,0,0,0,12,0,0
261079607013,26, Michigan,107, Mecosta County,,155,32,27,25,0,8,18,0,0,0,21,24,0,0,0,0,0
261079607021,26, Michigan,107, Mecosta County,72583.0,437,36,24,0,38,21,15,28,5,0,49,17,140,18,0,37,9
261079607022,26, Michigan,107, Mecosta County,68850.0,465,0,0,0,22,91,57,0,19,20,10,41,41,77,11,25,51
261079607023,26, Michigan,107, Mecosta County,60750.0,427,21,8,14,50,5,16,14,23,27,34,26,29,96,21,18,25
261079608001,26, Michigan,107, Mecosta County,63750.0,485,4,18,8,7,44,13,31,17,27,70,46,77,43,26,42,12
261079608002,26, Michigan,107, Mecosta County,48750.0,561,28,27,16,27,59,25,30,19,87,22,86,40,41,16,29,9
261079608003,26, Michigan,107, Mecosta County,59957.0,743,30,31,45,15,28,36,62,39,19,67,127,94,100,33,17,0
261079609001,26, Michigan,107, Mecosta County,65786.0,450,17,25,21,82,8,0,22,1,9,20,66,101,41,24,11,2
261079609002,26, Michigan,107, Mecosta County,42328.0,374,10,39,13,0,86,9,3,29,24,22,32,61,16,12,14,4
261079609003,26, Michigan,107, Mecosta County,55050.0,707,15,20,4,38,46,12,61,81,37,91,71,103,64,48,7,9
261079610011,26, Michigan,107, Mecosta County,67762.0,777,44,63,10,32,25,7,10,17,21,69,129,153,72,51,68,6
261079610012,26, Michigan,107, Mecosta County,52328.0,500,7,14,25,39,66,0,3,19,50,67,38,85,38,16,23,10
261079610021,26, Michigan,107, Mecosta County,63333.0,528,23,5,15,23,17,12,42,10,76,38,60,41,85,22,42,17
261079610022,26, Michigan,107, Mecosta County,63611.0,426,23,23,15,11,15,21,30,27,26,15,74,58,54,5,12,17
261079813001,26, Michigan,107, Mecosta County,,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
260030001001,26, Michigan,003, Alger County,53088.0,424,5,8,16,15,46,18,21,49,11,63,37,46,24,11,48,6
260030001002,26, Michigan,003, Alger County,53594.0,574,43,31,29,63,49,20,10,7,18,40,61,112,57,21,10,3
260030001003,26, Michigan,003, Alger County,51667.0,502,22,33,40,28,21,32,17,6,40,78,84,49,17,30,5,0
260030002001,26, Michigan,003, Alger County,59100.0,500,19,32,16,31,15,37,15,14,19,61,62,82,47,18,11,21
260030002002,26, Michigan,003, Alger County,57308.0,428,25,17,20,11,15,13,22,58,12,25,71,29,57,18,14,21
260030003001,26, Michigan,003, Alger County,59946.0,473,15,10,6,26,36,23,8,11,12,90,57,78,39,37,18,7
260030003002,26, Michigan,003, Alger County,52625.0,373,22,25,33,8,25,13,21,27,8,47,44,44,6,28,11,11
260039900000,26, Michigan,003, Alger County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261099601001,26, Michigan,109, Menominee County,66538.0,530,22,10,11,8,10,23,26,49,26,67,33,43,115,37,32,18
261099601002,26, Michigan,109, Menominee County,43095.0,540,38,46,44,20,41,26,27,44,23,34,57,59,28,20,23,10
261099601003,26, Michigan,109, Menominee County,70000.0,360,10,14,10,5,28,11,4,18,27,20,39,74,52,10,38,0
261099602001,26, Michigan,109, Menominee County,73214.0,466,29,12,15,15,7,14,25,33,28,29,31,132,22,57,17,0
261099602002,26, Michigan,109, Menominee County,53500.0,346,7,10,65,18,7,16,15,14,6,35,41,52,26,18,11,5
261099602003,26, Michigan,109, Menominee County,59500.0,304,12,11,15,7,21,17,12,10,16,33,46,38,18,5,36,7
261099602004,26, Michigan,109, Menominee County,73214.0,390,16,11,12,33,8,26,6,15,13,29,31,54,42,48,16,30
261099603001,26, Michigan,109, Menominee County,50000.0,390,20,10,41,23,11,13,27,24,26,46,59,33,27,13,8,9
261099603002,26, Michigan,109, Menominee County,50568.0,563,17,17,25,20,14,30,107,25,24,62,41,93,44,21,16,7
261099604001,26, Michigan,109, Menominee County,60833.0,350,14,21,10,14,22,36,17,4,14,22,21,85,53,17,0,0
261099604002,26, Michigan,109, Menominee County,63542.0,468,15,41,9,13,21,8,9,0,0,54,117,43,44,5,48,41
261099604003,26, Michigan,109, Menominee County,70000.0,232,4,4,5,6,12,9,17,17,18,9,29,27,12,35,13,15
261099604004,26, Michigan,109, Menominee County,81250.0,366,0,2,0,24,29,8,9,0,25,18,49,67,44,41,29,21
261099605001,26, Michigan,109, Menominee County,53500.0,310,18,0,0,16,0,22,43,11,27,43,20,59,20,9,11,11
261099605002,26, Michigan,109, Menominee County,36667.0,984,68,53,27,194,65,73,28,0,61,92,70,112,19,38,45,39
261099606001,26, Michigan,109, Menominee County,48381.0,501,0,0,8,58,9,56,60,35,53,43,75,47,29,11,9,8
261099606002,26, Michigan,109, Menominee County,45603.0,578,29,61,20,11,33,13,40,75,29,35,57,70,41,64,0,0
261099606003,26, Michigan,109, Menominee County,47214.0,623,35,45,0,27,0,50,76,36,48,57,54,57,65,47,10,16
261099607001,26, Michigan,109, Menominee County,52128.0,827,155,10,50,0,18,39,43,21,46,85,86,137,59,28,0,50
261099607002,26, Michigan,109, Menominee County,64688.0,247,18,32,0,0,12,25,8,0,0,25,4,55,47,0,12,9
261099607003,26, Michigan,109, Menominee County,33162.0,596,47,54,58,55,42,67,10,8,38,26,71,68,52,0,0,0
261099900000,26, Michigan,109, Menominee County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261010001001,26, Michigan,101, Manistee County,58750.0,367,16,12,31,22,47,11,2,12,12,20,49,91,15,8,14,5
261010001002,26, Michigan,101, Manistee County,49107.0,395,34,35,24,20,8,25,20,19,15,27,37,47,33,11,20,20
261010001003,26, Michigan,101, Manistee County,41250.0,296,17,28,23,27,17,16,11,23,20,26,35,30,14,9,0,0
261010001004,26, Michigan,101, Manistee County,41346.0,360,11,16,22,48,61,5,10,20,16,27,40,51,20,9,2,2
261010002001,26, Michigan,101, Manistee County,75743.0,416,16,9,17,3,14,3,22,20,29,25,39,120,15,28,21,35
261010002002,26, Michigan,101, Manistee County,55688.0,363,7,5,2,22,8,59,0,7,37,57,26,43,19,30,31,10
261010003001,26, Michigan,101, Manistee County,62344.0,441,12,3,58,20,13,9,40,17,7,34,58,42,24,40,38,26
261010003002,26, Michigan,101, Manistee County,85250.0,354,3,6,9,17,12,3,15,20,7,17,54,67,29,40,39,16
261010004001,26, Michigan,101, Manistee County,57917.0,266,17,0,0,7,8,10,14,22,30,30,22,13,0,0,13,80
261010004002,26, Michigan,101, Manistee County,59375.0,234,23,4,4,12,11,3,4,21,19,18,49,39,11,2,10,4
261010004003,26, Michigan,101, Manistee County,57857.0,422,14,4,16,24,38,45,26,22,16,30,29,122,12,16,7,1
261010005001,26, Michigan,101, Manistee County,49167.0,326,36,10,10,9,20,24,30,19,6,27,42,33,17,9,24,10
261010005002,26, Michigan,101, Manistee County,59318.0,372,14,12,10,32,15,11,15,20,16,44,38,68,26,13,19,19
261010005003,26, Michigan,101, Manistee County,50987.0,409,24,12,16,42,2,56,19,5,21,33,27,57,54,15,9,17
261010006001,26, Michigan,101, Manistee County,57625.0,255,19,7,12,6,13,26,17,5,5,27,45,36,13,7,7,10
261010006002,26, Michigan,101, Manistee County,62222.0,434,50,0,14,9,25,5,40,14,16,36,60,55,23,11,58,18
261010007001,26, Michigan,101, Manistee County,68125.0,319,9,6,6,6,20,10,13,7,24,48,18,53,22,42,18,17
